cinema_treasures_id,cinema_treasures_url,name,borough,street_address,city,state,zip,full_address,latitude,longitude,status,showing_movies,status_facts,status_raw,screens,seats,year_opened_guess,year_closed_guess,borough_source,data_quality_flags,fetch_error
26817,https://cinematreasures.org/theaters/26817,Castleton Theater,Staten Island,1094 Castleton Avenue,Staten Island,NY,10310,"1094 Castleton Avenue, Staten Island, NY 10310",40.6343196,-74.1190519,Closed,,Closed,closed,1,,,,detail_city,no_seats;no_year_opened;no_year_closed,
66025,https://cinematreasures.org/theaters/66025,Elm Theatre,Staten Island,100 Innis Street,Staten Island,NY,10306,"100 Innis Street, Staten Island, NY 10306",40.634156,-74.1443254,Closed,,Closed,closed,1,,,,detail_city,no_seats;no_year_opened;no_year_closed,
3412,https://cinematreasures.org/theaters/3412,Empire Theater,Staten Island,2094 Richmond Terrace,Staten Island,NY,10302,"2094 Richmond Terrace, Staten Island, NY 10302",40.6402874,-74.1330418,Closed,,Closed,closed,1,775,,1978,detail_city,no_year_opened,
27035,https://cinematreasures.org/theaters/27035,Great Kills Theatre,Staten Island,3997 Amboy Road,Staten Island,NY,10308,"3997 Amboy Road, Staten Island, NY 10308",40.5502893,-74.15083419999999,Closed,,Closed,closed,1,600,,,detail_city,no_year_opened;no_year_closed,
27032,https://cinematreasures.org/theaters/27032,Happyland Park Theatre,Staten Island,Sand Lane,Staten Island,NY,10305,"Sand Lane, Staten Island, NY 10305",40.5949526,-74.0694741,Closed,,Closed,closed,1,,1906,1935,detail_city,no_seats,
66032,https://cinematreasures.org/theaters/66032,Harbor Theatre,Staten Island,3005 Richmond Terrace,Staten Island,NY,10303,"3005 Richmond Terrace, Staten Island, NY 10303",40.637193,-74.16004439999999,Closed,,Closed,closed,1,,1914,1925,detail_city,no_seats,
3761,https://cinematreasures.org/theaters/3761,Hylan Cinema,Staten Island,2520 Hylan Boulevard,Staten Island,NY,10306,"2520 Hylan Boulevard, Staten Island, NY 10306",40.5700179,-74.1100621,Demolished,,Closed;Demolished,closed,4,920,1971,1994,detail_city,,
3762,https://cinematreasures.org/theaters/3762,Hylan Plaza Cinemas,Staten Island,107 Mill Road,Staten Island,NY,10306,"107 Mill Road, Staten Island, NY 10306",40.566729,-74.109837,Demolished,,Closed;Demolished,closed,5,1150,1966,1988,detail_city,,
6272,https://cinematreasures.org/theaters/6272,Island Theatre,Staten Island,2875 Richmond Avenue,Staten Island,NY,10314,"2875 Richmond Avenue, Staten Island, NY 10314",40.5792969,-74.1693363,Demolished,,Closed;Demolished,closed,2,1000,,1987,detail_city,no_year_opened,
3760,https://cinematreasures.org/theaters/3760,Jerry Lewis Cinema,Staten Island,2166 Forest Avenue,Staten Island,NY,10303,"2166 Forest Avenue, Staten Island, NY 10303",40.6266308,-74.1616481,Closed,,Closed,closed,1,350,1974,1984,detail_city,,
3414,https://cinematreasures.org/theaters/3414,Lane Theatre,Staten Island,168 New Dorp Lane,Staten Island,NY,10306,"168 New Dorp Lane, Staten Island, NY 10306",40.573193,-74.115519,Closed,,Closed,closed,1,550,1938,1990,detail_city,,
2465,https://cinematreasures.org/theaters/2465,Liberty Theatre,Staten Island,70 Beach Street,Staten Island,NY,10304,"70 Beach Street, Staten Island, NY 10304",40.627996,-74.078526,Closed,,Closed,closed,1,1108,1918,1953,detail_city,,
27031,https://cinematreasures.org/theaters/27031,Lyceum Theatre,Staten Island,185 Sand Lane,Staten Island,NY,10305,"185 Sand Lane, Staten Island, NY 10305",40.5951703,-74.0695616,Closed,,Closed,closed,1,210,,,detail_city,no_year_opened;no_year_closed,
15168,https://cinematreasures.org/theaters/15168,Lyric Theatre,Staten Island,523 Tompkins Avenue,Staten Island,NY,10305,"523 Tompkins Avenue, Staten Island, NY 10305",40.6130289,-74.0714778,Closed,,Closed,closed,1,350,,,detail_city,no_year_opened;no_year_closed,
29552,https://cinematreasures.org/theaters/29552,Music Hall,Staten Island,1000 Richmond Terrace,Staten Island,NY,10301,"1000 Richmond Terrace, Staten Island, NY 10301",40.6438253,-74.1019269,Open,,Open,open,1,850,1892,,detail_city,,
27033,https://cinematreasures.org/theaters/27033,New Plaza Theatre,Staten Island,1173 Castleton Avenue,Staten Island,NY,10310,"1173 Castleton Avenue, Staten Island, NY 10310",40.6342038,-74.1216071,Closed,,Closed,closed,1,592,,,detail_city,no_year_opened;no_year_closed,
29326,https://cinematreasures.org/theaters/29326,Palace Theater,Staten Island,451 Craig Avenue,Staten Island,NY,10307,"451 Craig Avenue, Staten Island, NY 10307",40.5110538,-74.2466208,Demolished,,Closed;Demolished,closed,1,450,1927,1928,detail_city,,
1931,https://cinematreasures.org/theaters/1931,Palace Theatre,Staten Island,108 Port Richmond Avenue,Staten Island,NY,10302,"108 Port Richmond Avenue, Staten Island, NY 10302",40.638603,-74.133715,Closed,,Closed,closed,1,961,1918,1951,detail_city,,
1864,https://cinematreasures.org/theaters/1864,Paramount Theatre,Staten Island,560 Bay Street,Staten Island,NY,10304,"560 Bay Street, Staten Island, NY 10304",40.6278772,-74.0764584,Renovating,,Closed;Renovating,closed,1,2000,1930,1978,detail_city,,
3763,https://cinematreasures.org/theaters/3763,Rae Twin Theater,Staten Island,Hylan Boulevard,Staten Island,NY,10306,"Hylan Boulevard, Staten Island, NY 10306",40.5532581,-74.1321772,Closed,,Closed,closed,2,,1976,1987,detail_city,no_seats,
59975,https://cinematreasures.org/theaters/59975,Regal Bricktown Charleston,Staten Island,165 Bricktown Way,Staten Island,NY,10309,"165 Bricktown Way, Staten Island, NY 10309",40.5303692,-74.2303245,Open,1,Open (Showing movies),open,10,930,,,detail_city,no_year_opened,
11963,https://cinematreasures.org/theaters/11963,Regal UA Staten Island & RPX,Staten Island,2474 Forest Avenue,Staten Island,NY,10303,"2474 Forest Avenue, Staten Island, NY 10303",40.6259233,-74.1728327,Closed,,Closed,closed,16,3576,2021,2023,detail_city,,
26818,https://cinematreasures.org/theaters/26818,Rex Theatre,Staten Island,137 Canal Street,Staten Island,NY,10304,"137 Canal Street, Staten Island, NY 10304",40.6267655,-74.0781347,Demolished,,Closed;Demolished,closed,1,450,,1950,detail_city,no_year_opened,
31853,https://cinematreasures.org/theaters/31853,Richmond Theatre,Staten Island,Thompson Street and Wright Street,Staten Island,NY,10304,"Thompson Street and Wright Street, Staten Island, NY 10304",40.6258,-74.077496,Demolished,,Closed;Demolished,closed,1,800,1906,1948,detail_city,,
6271,https://cinematreasures.org/theaters/6271,Richmond Theatre,Staten Island,2795 Richmond Avenue,Staten Island,NY,10314,"2795 Richmond Avenue, Staten Island, NY 10314",40.5977041,-74.1650991,Closed,,Closed,closed,1,700,,1985,detail_city,no_year_opened,
1930,https://cinematreasures.org/theaters/1930,Ritz Theatre,Staten Island,251 Port Richmond Avenue,Staten Island,NY,10302,"251 Port Richmond Avenue, Staten Island, NY 10302",40.634965,-74.134998,Closed,,Closed,closed,1,2126,,1968,detail_city,no_year_opened,
3383,https://cinematreasures.org/theaters/3383,Stadium Theatre,Staten Island,217 Main Street,Staten Island,NY,10307,"217 Main Street, Staten Island, NY 10307",40.509972,-74.247069,Renovating,,Closed;Renovating,closed,1,983,1927,1957,detail_city,,
16808,https://cinematreasures.org/theaters/16808,Star Theatre,Staten Island,505 Richmond Terrace,Staten Island,NY,10301,"505 Richmond Terrace, Staten Island, NY 10301",40.6466333,-74.0890303,Demolished,,Closed;Demolished,closed,1,429,,1954,detail_city,no_year_opened,
10705,https://cinematreasures.org/theaters/10705,Staten Island Drive-In,Staten Island,2875 Richmond Avenue,Staten Island,NY,10314,"2875 Richmond Avenue, Staten Island, NY 10314",40.5792969,-74.1693363,Demolished,,Closed;Demolished,closed,1,,1948,1965,detail_city,no_seats,
16804,https://cinematreasures.org/theaters/16804,Staten Theatre,Staten Island,135 New Dorp Lane,Staten Island,NY,10306,"135 New Dorp Lane, Staten Island, NY 10306",40.5738927,-74.1158325,Closed,,Closed,closed,1,495,,,detail_city,no_year_opened;no_year_closed,
1865,https://cinematreasures.org/theaters/1865,St. George Theatre,Staten Island,25 Hyatt Street,Staten Island,NY,10301,"25 Hyatt Street, Staten Island, NY 10301",40.6420915,-74.076801,Restoring,1,Open (Showing movies);Renovating;Restoring,open,1,2672,1929,1978,detail_city,,
2479,https://cinematreasures.org/theaters/2479,Strand Theatre,Staten Island,23 Nelson Avenue,Staten Island,NY,10308,"23 Nelson Avenue, Staten Island, NY 10308",40.5494335,-74.1506324,Closed,,Closed,closed,1,978,,,detail_city,no_year_opened;no_year_closed,
27036,https://cinematreasures.org/theaters/27036,Strand Theatre,Staten Island,23 Nelson Avenue,Staten Island,NY,10308,"23 Nelson Avenue, Staten Island, NY 10308",40.5494227,-74.150601,Demolished,,Closed;Demolished,closed,1,978,,,detail_city,no_year_opened;no_year_closed,
11960,https://cinematreasures.org/theaters/11960,UA Movies at Staten Island 14,Staten Island,145 E. Service Road,Staten Island,NY,10314,"145 E. Service Road, Staten Island, NY 10314",40.5879402,-74.19105909999999,Closed,,Closed,closed,14,4400,1987,2005,detail_city,,
3398,https://cinematreasures.org/theaters/3398,Victory Theatre,Staten Island,120 Victory Boulevard,Staten Island,NY,10301,"120 Victory Boulevard, Staten Island, NY 10301",40.6377491,-74.0768692,Closed,,Closed,closed,1,807,1925,1961,detail_city,,
17687,https://cinematreasures.org/theaters/17687,Arcade Theatre,Queens,"Steinway Street, near 31st Avenue",Astoria,NY,11103,"Steinway Street, near 31st Avenue, Astoria, NY 11103",40.766893,-73.921394,Demolished,,Closed;Demolished,closed,2,575,,,detail_city,no_year_opened;no_year_closed,
14169,https://cinematreasures.org/theaters/14169,Arena Theatre,Queens,NW corner of Steinway Avenue and Astoria Boulevard,Astoria,NY,11101,"NW corner of Steinway Avenue and Astoria Boulevard, Astoria, NY 11101",40.7688521,-73.9109299,Demolished,,Closed;Demolished,closed,1,470,,,detail_city,no_year_opened;no_year_closed,
6987,https://cinematreasures.org/theaters/6987,Broadway Theatre,Queens,31-15 Broadway,Astoria,NY,11106,"31-15 Broadway, Astoria, NY 11106",40.7616653,-73.9246685,Closed,,Closed,closed,1,1251,,,detail_city,no_year_opened;no_year_closed,
6633,https://cinematreasures.org/theaters/6633,Cameo Theatre,Queens,25-15 Steinway Street,Astoria,NY,11103,"25-15 Steinway Street, Astoria, NY 11103",40.7676328,-73.9117945,Closed,,Closed,closed,1,588,1941,,detail_city,no_year_closed,
6986,https://cinematreasures.org/theaters/6986,Crescent Theatre,Queens,25-24 Astoria Boulevard,Astoria,NY,11102,"25-24 Astoria Boulevard, Astoria, NY 11102",40.7711029,-73.9220403,Closed,,Closed,closed,1,1900,,1990,detail_city,no_year_opened,
10961,https://cinematreasures.org/theaters/10961,Ditmars Theatre,Queens,22-68 31st Street,Astoria,NY,11105,"22-68 31st Street, Astoria, NY 11105",40.7782972,-73.9081119,Closed,,Closed,closed,1,597,1936,,detail_city,no_year_closed,
630,https://cinematreasures.org/theaters/630,Grand Theatre,Queens,22-15 31st Street,Astoria,NY,11105,"22-15 31st Street, Astoria, NY 11105",40.775521,-73.9112077,Demolished,,Closed;Demolished,closed,1,2178,,1960,detail_city,no_year_opened,
1542,https://cinematreasures.org/theaters/1542,Loew's Triboro Theatre,Queens,2804 Steinway Street,Astoria,NY,11103,"2804 Steinway Street, Astoria, NY 11103",40.7653209,-73.9139483,Demolished,,Closed;Demolished,closed,1,3290,,,detail_city,no_year_opened;no_year_closed,
34819,https://cinematreasures.org/theaters/34819,Museum of the Moving Image,Queens,35th Avenue and 37th Street,Astoria,NY,11106,"35th Avenue and 37th Street, Astoria, NY 11106",40.7558832,-73.923696,Open,1,Open (Showing movies),open,2,335,,,detail_city,no_year_opened,
8731,https://cinematreasures.org/theaters/8731,Regal UA Kaufman Astoria,Queens,35-30 38th Street,Astoria,NY,11101,"35-30 38th Street, Astoria, NY 11101",40.75474,-73.9235043,Open,1,Open (Showing movies),open,14,1629,1999,,detail_city,,
21866,https://cinematreasures.org/theaters/21866,Riklis Theater,Queens,35 Avenue at 36 Street,Astoria,NY,11106,"35 Avenue at 36 Street, Astoria, NY 11106",40.7603381,-73.9331921,Closed,,Closed,closed,1,200,,2010,detail_city,no_year_opened,
9226,https://cinematreasures.org/theaters/9226,Square Theatre,Queens,21-20 Newtown Avenue,Astoria,NY,11102,"21-20 Newtown Avenue, Astoria, NY 11102",40.771578,-73.9256,Closed,,Closed,closed,1,500,1910,1950,detail_city,,
7378,https://cinematreasures.org/theaters/7378,Steinway Theatre,Queens,31-08 Steinway Street,Astoria,NY,11103,"31-08 Steinway Street, Astoria, NY 11103",40.761166,-73.917607,Closed,,Closed,closed,1,900,,,detail_city,no_year_opened;no_year_closed,
6929,https://cinematreasures.org/theaters/6929,Strand Theatre,Queens,22-15 Broadway,Astoria,NY,11106,"22-15 Broadway, Astoria, NY 11106",40.7624821,-73.9264285,Closed,,Closed,closed,1,1228,1941,,detail_city,no_year_closed,
2557,https://cinematreasures.org/theaters/2557,UA Astoria Sixplex,Queens,2860 Steinway Street,Astoria,NY,11103,"2860 Steinway Street, Astoria, NY 11103",40.7640686,-73.914995,Closed,,Closed,closed,6,2900,,2001,detail_city,no_year_opened,
4029,https://cinematreasures.org/theaters/4029,Bombay Theatre,Queens,68-25 Fresh Meadow Lane,Flushing,NY,11365,"68-25 Fresh Meadow Lane, Flushing, NY 11365",40.7329153,-73.7943993,Closed,,Closed,closed,1,599,1940,2024,detail_city,,
4657,https://cinematreasures.org/theaters/4657,Century's Prospect Theatre,Queens,41-10 Main Street,Flushing,NY,11355,"41-10 Main Street, Flushing, NY 11355",40.7578,-73.829732,Demolished,,Closed;Demolished,closed,3,2200,1928,1986,detail_city,,
10635,https://cinematreasures.org/theaters/10635,College Point Multiplex,Queens,28 - 55 Ulmer Street,Flushing,NY,11354,"28 - 55 Ulmer Street, Flushing, NY 11354",40.7715858,-73.8364432,Closed,,Closed,closed,12,1157,1999,2024,detail_city,,
14170,https://cinematreasures.org/theaters/14170,Janice Theatre,Queens,Main Street,Flushing,NY,11367,"Main Street, Flushing, NY 11367",40.7403373,-73.8249925,Demolished,,Closed;Demolished,closed,1,,1914,,detail_city,no_seats;no_year_closed,
4018,https://cinematreasures.org/theaters/4018,Parsons Quad Theatre,Queens,78-28 Parsons Boulevard,Flushing,NY,11366,"78-28 Parsons Boulevard, Flushing, NY 11366",40.7215614,-73.8095585,Demolished,,Closed;Demolished,closed,4,1080,,1986,detail_city,no_year_opened,
66166,https://cinematreasures.org/theaters/66166,Regal Tangram 4DX,Queens,133-36 37th Avenue,Flushing,NY,11354,"133-36 37th Avenue, Flushing, NY 11354",40.7605874,-73.8336508,Open,1,Open (Showing movies),open,7,846,2021,,detail_city,,
17563,https://cinematreasures.org/theaters/17563,Ritz Theatre,Queens,Northern Boulevard and 154th Street,Flushing,NY,11354,"Northern Boulevard and 154th Street, Flushing, NY 11354",40.7646935,-73.810993,Demolished,,Closed;Demolished,closed,1,150,1910,1927,detail_city,,
834,https://cinematreasures.org/theaters/834,RKO Keith's Theatre,Queens,135-35 Northern Boulevard,Flushing,NY,11354,"135-35 Northern Boulevard, Flushing, NY 11354",40.7630972,-73.8322227,Demolished,,Closed;Demolished,closed,3,2974,1976,1975,detail_city,,
7681,https://cinematreasures.org/theaters/7681,Town Theatre,Queens,37-11 Main Street,Flushing,NY,11354,"37-11 Main Street, Flushing, NY 11354",40.7612205,-73.8307602,Demolished,,Closed;Demolished,closed,1,1200,1917,1955,detail_city,,
4734,https://cinematreasures.org/theaters/4734,UA Quartet,Queens,16006 Northern Boulevard,Flushing,NY,11358,"16006 Northern Boulevard, Flushing, NY 11358",40.762337,-73.80517,Closed,,Closed,closed,4,1100,1926,1997,detail_city,,
6444,https://cinematreasures.org/theaters/6444,Carlton Theatre,Queens,175-02 Jamaica Avenue,Jamaica,NY,11432,"175-02 Jamaica Avenue, Jamaica, NY 11432",40.7078621,-73.7857025,Demolished,,Closed;Demolished,closed,1,1932,1927,1950,detail_city,,
3975,https://cinematreasures.org/theaters/3975,Hillside Theatre,Queens,90-29 Sutphin Boulevard,Jamaica,NY,11435,"90-29 Sutphin Boulevard, Jamaica, NY 11435",40.7020036,-73.8079736,Closed,,Closed,closed,1,2653,,1972,detail_city,no_year_opened,
6155,https://cinematreasures.org/theaters/6155,Jamaica Multiplex Cinemas,Queens,159-02 Jamaica Avenue,Jamaica,NY,11425,"159-02 Jamaica Avenue, Jamaica, NY 11425",40.7033988,-73.8000519,Closed,,Closed,closed,15,2575,2002,1980,detail_city,,
6528,https://cinematreasures.org/theaters/6528,Jamaica Theatre,Queens,155-16 Jamaica Avenue,Jamaica,NY,11432,"155-16 Jamaica Avenue, Jamaica, NY 11432",40.7028975,-73.8006916,Demolished,,Closed;Demolished,closed,1,1750,,1960,detail_city,no_year_opened,
903,https://cinematreasures.org/theaters/903,Loew's Valencia Theatre,Queens,165-11 Jamaica Avenue,Jamaica,NY,11432,"165-11 Jamaica Avenue, Jamaica, NY 11432",40.70622,-73.794663,Closed,,Closed,closed,1,3440,,1977,detail_city,no_year_opened,
4245,https://cinematreasures.org/theaters/4245,Merrick Theater,Queens,163-06 Jamaica Avenue,Jamaica,NY,11432,"163-06 Jamaica Avenue, Jamaica, NY 11432",40.7047121,-73.7967623,Closed,,Closed,closed,1,2500,1920,,detail_city,no_year_closed,
4244,https://cinematreasures.org/theaters/4244,RKO Alden Theatre,Queens,165-16 Jamaica Avenue,Jamaica,NY,11432,"165-16 Jamaica Avenue, Jamaica, NY 11432",40.7056802,-73.7942409,Closed,,Closed,closed,4,1888,1928,1982,detail_city,,
4664,https://cinematreasures.org/theaters/4664,Rochdale Cinema,Queens,165-02 Baisley Boulevard,Jamaica,NY,11434,"165-02 Baisley Boulevard, Jamaica, NY 11434",40.6790374,-73.7782936,Closed,,Closed,closed,1,400,1966,1991,detail_city,,
6529,https://cinematreasures.org/theaters/6529,Savoy Theatre,Queens,152-04 Jamaica Avenue,Jamaica,NY,11433,"152-04 Jamaica Avenue, Jamaica, NY 11433",40.7023921,-73.8034211,Demolished,,Closed;Demolished,closed,1,1750,1920,,detail_city,no_year_closed,
4031,https://cinematreasures.org/theaters/4031,Beacon Theater,Queens,10-03 40th Avenue,Long Island City,NY,11101,"10-03 40th Avenue, Long Island City, NY 11101",40.756874,-73.9441005,Demolished,,Closed;Demolished,closed,1,585,1940,,detail_city,no_year_closed,
8708,https://cinematreasures.org/theaters/8708,Idle Hour Theater,Queens,24-29 Jackson Avenue,Long Island City,NY,11101,"24-29 Jackson Avenue, Long Island City, NY 11101",40.746598,-73.944532,Demolished,,Closed;Demolished,closed,1,600,,,detail_city,no_year_opened;no_year_closed,
73794,https://cinematreasures.org/theaters/73794,Stuart Cinema and Cafe,Queens,37-18 Northern Boulevard,Long Island City,NY,11101,"37-18 Northern Boulevard, Long Island City, NY 11101",40.7519244,-73.9254192,Open,1,Open (Showing movies),open,2,91,,,detail_city,no_year_opened,
8201,https://cinematreasures.org/theaters/8201,Vernon Theatre,Queens,10-10 50th Avenue,Long Island City,NY,11101,"10-10 50th Avenue, Long Island City, NY 11101",40.7425787,-73.9534082,Closed,,Closed,closed,1,550,,1957,detail_city,no_year_opened,
3274,https://cinematreasures.org/theaters/3274,Brandon Cinemas 2,Queens,70-20 Austin Street,Forest Hills,NY,11375,"70-20 Austin Street, Forest Hills, NY 11375",40.720509,-73.846392,Closed,,Closed,closed,2,600,1999,2014,detail_city,,
4615,https://cinematreasures.org/theaters/4615,Cinemart Cinemas,Queens,106-03 Metropolitan Avenue,Forest Hills,NY,11375,"106-03 Metropolitan Avenue, Forest Hills, NY 11375",40.7098228,-73.8467583,Open,1,Open (Showing movies),open,5,295,,1950,detail_city,no_year_opened,
3277,https://cinematreasures.org/theaters/3277,Regal UA Midway,Queens,108-22 Queens Boulevard,Forest Hills,NY,11375,"108-22 Queens Boulevard, Forest Hills, NY 11375",40.720397,-73.843597,Open,1,Open (Showing movies),open,9,584,1942,1997,detail_city,,
4028,https://cinematreasures.org/theaters/4028,UA Continental 3,Queens,6939 Austin Street,Forest Hills,NY,11375,"6939 Austin Street, Forest Hills, NY 11375",40.723041,-73.843688,Closed,,Closed,closed,1,600,,1999,detail_city,no_year_opened,
